"geneName","teClass","teFamily","teName","pval"
"ZNF157","LTR","ERV1","LTR10B1",1.59601238242
"ZNF157","LTR","ERV1","LTR28",1.42657816218
"ZNF157","LTR","ERV1","LTR12C",2.88562153132
"ZNF157","Retroposon","SVA","SVA_D",2.50718642767
"ZNF157","Retroposon","SVA","SVA_F",6.30971335611
"ZNF157","LTR","ERVL","ERVL-B4-int",76.499977063
"ZNF157","LTR","ERVL","ERVL-E-int",98.1428808507
"ZNF157","LTR","ERVL","HERVL-int",288.334449229
"ZNF157","LTR","ERVL-MaLR","MLT1B",17.5210411847
"ZNF302","LTR","ERV1","MER65C",1.41390330217
"ZNF302","LTR","ERV1","LTR12C",4.2245432038
"ZNF302","LTR","ERV1","LTR12E",1.93202764316
"ZNF302","LTR","ERVL-MaLR","MSTA-int",3.28941198886
"ZNF302","Retroposon","SVA","SVA_D",7.12362563921
"ZNF302","Retroposon","SVA","SVA_E",2.99209259538
"ZNF302","LTR","ERVL","ERVL-B4-int",1.31037737196
"ZNF302","LTR","ERVL","HERVL-int",319.942227513
"ZNF485","LTR","ERVL-MaLR","MSTB1",1.84787695025
"ZNF485","LTR","ERV1","MER4D",1.53137426864
"ZNF485","LTR","ERVL-MaLR","THE1A",1.66940160205
"ZNF485","LTR","ERV1","HERVP71A-int",7.74286948416
"ZNF485","LINE","L1","L1PA13",16.2607874483
"ZNF485","LINE","L1","L1PA14",1.78772257227
"ZNF485","LINE","L1","L1PA15",3.96639028903
"ZNF485","LINE","L1","L1PREC2",2.02073308838
"ZNF485","LINE","L1","L1MC1",30.5697754378
"ZNF485","LINE","L1","L1PA12",1.38891440814
"ZNF485","DNA","TcMar-Tigger","Tigger1",2.18307920686
"ZNF485","LINE","L1","L1MC4a",1.85489138541
"ZNF485","LTR","ERV1","HERVIP10FH-int",3.40022398941
"ZNF485","LTR","ERVK","HERVK14-int",2.36494883035
"ZNF485","LINE","L2","L2c",2.70224779973
"ZNF485","LTR","ERVL","ERVL-B4-int",43.8624368773
"ZNF485","LTR","ERVL","ERVL-E-int",24.4488855292
"ZNF485","LTR","ERVL","HERVL-int",319.942227513
"ZNF485","DNA","hAT-Charlie","MER20",154.663740944
"ZNF671","LTR","ERVL-MaLR","MSTA",4.36164347413
"ZNF671","LINE","L1","L1M4b",15.2902999681
"ZNF671","LTR","ERV1","LTR10F",77.5650899767
"ZNF671","LTR","ERVL","MLT2B3",63.4790164673
"ZNF671","LTR","ERV1","LTR1A2",2.93508676413
"ZNF671","LTR","ERVK","LTR13_",1.39102582519
"ZNF671","LTR","ERVK","LTR13",2.64800154238
"ZNF671","LTR","ERV1","HERVIP10B3-int",4.55472001533
"ZNF671","LTR","ERV1","Harlequin-int",1.75105883827
"ZNF671","LTR","ERVL","ERVL-B4-int",1.72602246314
"ZNF671","LTR","ERVL","HERVL-int",57.7395108784
"ZNF614","SINE","Alu","AluSg4",1.54577110089
"ZNF614","LINE","L1","L1MEc",9.43183956457
"ZNF614","LINE","L1","L1MCa",6.60730388639
"ZNF614","LINE","L1","L1ME1",1.75102269181
"ZNF614","LINE","L1","L1MEd",1.95750074626
"ZNF614","LTR","ERV1","LTR10C",1.80678663289
"ZNF614","LTR","ERVL","MLT2B3",107.683379814
"ZNF614","LTR","ERV1","MER66C",1.87338694406
"ZNF561","LINE","L1","L1PA2",1.86811815878
"ZNF561","LTR","ERV1","LTR10B",1.84385484708
"ZNF561","LTR","ERV1","LTR10B2",1.74592068573
"ZNF561","LTR","ERV1","LTR10A",25.3304718888
"ZNF561","LTR","ERV1","LTR10B1",5.35680782141
"ZNF561","LTR","ERV1","LTR10G",3.5756506479
"ZNF561","LTR","ERV1","LTR10C",155.356377995
"ZNF561","LTR","ERV1","LTR10E",132.721140169
"ZNF561","LTR","ERV1","LTR12E",5.12744058529
"ZNF562","LTR","ERV1","LTR10B",72.65634873
"ZNF562","LTR","ERV1","LTR10B2",92.4530635237
"ZNF562","LTR","ERV1","LTR10A",319.942227513
"ZNF562","LTR","ERV1","LTR10B1",151.496012714
"ZNF562","LTR","ERV1","LTR10G",67.3761886715
"ZNF562","LTR","ERV1","LTR10F",53.7920491413
"ZNF562","LTR","ERV1","LTR10C",20.2625621328
"ZNF562","LTR","ERV1","LTR10E",113.405375628
"ZNF562","LTR","ERV1","MER61D",1.70709340334
"ZNF562","LTR","ERV1","HERVIP10B3-int",1.43086252217
"ZNF714","LTR","ERV1","MER61E",1.42928468635
"ZNF714","LTR","ERVK","LTR13",5.43001973371
"ZNF714","LTR","ERVL","LTR50",1.49614217103
"ZNF714","LTR","ERVK","HERVK22-int",34.0143555778
"ZNF419","LTR","ERVK","HERVK22-int",59.644570822
"ZNF682","LTR","ERV1","LTR27E",1.99519001424
"ZNF682","LTR","ERV1","LTR12C",4.21257877422
"ZNF682","LTR","ERV1","LTR12E",7.5032373178
"ZNF682","LTR","Gypsy","MamGypLTR3",2.88841281295
"ZNF682","LTR","ERVL-MaLR","THE1C-int",1.51618940409
"ZNF682","LTR","ERVL-MaLR","THE1B-int",5.61930629196
"ZNF682","LTR","ERV1","MER66A",132.303658487
"ZNF682","LTR","ERV1","MER66C",195.997671251
"ZNF682","LTR","ERV1","MER66D",110.178837123
"ZNF682","LTR","ERV1","MER66B",319.942227513
"ZNF682","LTR","ERV1","MER41B",8.23151492599
"ZNF682","LTR","ERVL","LTR41",4.02935791696
"ZNF682","LTR","ERVL","LTR41C",1.5116220951
"ZNF682","LTR","ERVL","LTR41B",5.94146256736
"ZNF682","LTR","ERVL","LTR50",1.82290465735
"ZNF799","LTR","ERVL-MaLR","MLT1H",1.74579642484
"ZNF799","LTR","ERV1","LTR26C",7.29851820863
"ZNF799","LTR","ERV1","LTR26",26.9980173559
"ZNF799","LTR","ERV1","LTR31",5.35202394066
"ZNF799","LTR","ERV1","LTR8",10.3346330929
"ZNF799","LTR","ERV1","LTR8B",130.786035368
"ZNF799","LTR","ERV1","LTR10B2",1.97717451621
"ZNF799","LTR","ERV1","LOR1a",226.643656659
"ZNF799","LTR","ERV1","LOR1b",268.665188653
"ZNF799","LTR","ERVK","LTR13",3.89598482321
"ZNF799","LTR","ERVL-MaLR","MSTB1-int",1.42395022846
"ZNF799","LTR","ERV1","HERVIP10B3-int",2.75580084417
"ZNF799","DNA","hAT-Charlie","MER20",1.35696024409
"ZNF124","LTR","ERV1","LTR10E",3.15323859726
"ZNF124","LTR","ERV1","LOR1a",243.150513525
"ZNF124","LTR","ERV1","LOR1b",319.942227513
"ZNF124","LTR","ERVK","LTR13_",28.1809273011
"ZNF124","LTR","ERVK","LTR13",77.9749856445
"ZNF124","LTR","ERVL-MaLR","THE1C-int",2.72068421893
"ZNF124","LTR","ERVL-MaLR","MSTA-int",1.34720677034
"ZNF124","LTR","ERVK","LTR14A",1.85912396679
"ZNF44","LTR","ERV1","LTR26C",3.39229159209
"ZNF44","LTR","ERV1","LTR8",10.8265725115
"ZNF44","LTR","ERV1","LTR8A",76.3835396695
"ZNF44","LTR","ERV1","LTR8B",228.427444491
"ZNF44","LTR","ERV1","LTR10B2",1.36565734525
"ZNF44","LTR","ERV1","LTR10B1",2.59130127421
"ZNF44","LTR","ERV1","LTR9",2.02857473954
"ZNF44","LTR","ERV1","LTR27D",2.04194775038
"ZNF44","LTR","ERVK","LTR13",23.3369160389
"ZNF44","LTR","ERVL-MaLR","THE1C-int",25.7867795582
"ZNF44","LTR","ERVL-MaLR","THE1D-int",21.6647820926
"ZNF44","LTR","ERVL-MaLR","THE1A-int",4.14135954739
"ZNF44","LTR","ERVL-MaLR","MSTB-int",1.96477259092
"ZNF44","LTR","ERVL-MaLR","MSTA-int",4.16404336107
"ZNF44","LTR","ERVL-MaLR","THE1B-int",17.2162027348
"ZNF44","LTR","ERVL","LTR50",2.34837409189
"ZNF44","Retroposon","SVA","SVA_F",1.31774816875
"ZNF44","LTR","ERVK","LTR14B",1.756689508
"ZNF442","LTR","ERV1","LTR8",7.3014663269
"ZNF442","LTR","ERV1","LTR8B",90.9161452558
"ZNF442","LTR","ERV1","LOR1a",2.13335775888
"ZNF442","DNA","hAT-Tip100","MamTip2",1.55336329813
"ZNF480","LTR","ERV1","LTR8",124.34151934
"ZNF480","LTR","ERV1","LTR8A",319.942227513
"ZNF480","LTR","ERV1","LTR8B",319.942227513
"ZNF480","LTR","ERV1","LTR10G",1.59765819957
"ZNF480","LTR","ERV1","LTR12E",1.38480446021
"ZNF480","LTR","ERVK","LTR13_",1.87890763609
"ZNF480","LTR","ERV1","HERVH-int",3.01417803095
"ZNF480","LTR","ERVL-MaLR","MLT1K",5.67956155704
"ZNF823","SINE","Alu","AluSc",12.482248571
"ZNF823","LTR","ERV1","LTR26C",14.8192775968
"ZNF823","LTR","ERV1","LTR26",319.942227513
"ZNF823","LTR","ERV1","LTR31",29.4873396377
"ZNF823","LTR","ERV1","LTR39",22.4163932726
"ZNF823","LTR","ERV1","LTR8",319.942227513
"ZNF823","LTR","ERV1","LTR8A",187.228411468
"ZNF823","LTR","ERV1","LTR8B",306.497272719
"ZNF823","LTR","ERVL","LTR33",7.23350558634
"ZNF823","LTR","ERVL","LTR16B2",1.43511727066
"ZNF823","LTR","ERV1","LTR10A",3.07136070979
"ZNF823","LTR","ERV1","HERV9N-int",1.32196479385
"ZNF823","LTR","ERV1","HERVIP10FH-int",4.22520263406
"ZNF823","LTR","ERV1","Harlequin-int",2.06456506238
"ZNF254","LTR","ERVL","MLT2A1",319.942227513
"ZNF254","LTR","ERVL","MLT2A2",319.942227513
"ZNF254","LTR","ERVK","LTR22A",24.6760947775
"ZNF254","LTR","ERV1","LOR1a",15.8675907501
"ZNF30","LTR","ERV1","LTR12C",5.70976065257
"ZNF30","Retroposon","SVA","SVA_C",3.6529371512
"ZNF30","Retroposon","SVA","SVA_D",62.5922923617
"ZNF30","Retroposon","SVA","SVA_F",133.595039335
"ZNF30","Retroposon","SVA","SVA_E",27.2738653361
"ZNF641","LTR","ERV1","LTR12C",18.4047393605
"ZNF641","LTR","ERV1","LTR12E",7.9644793996
"ZNF641","LTR","ERV1","LTR12D",2.38576796336
"ZNF641","Retroposon","SVA","SVA_B",4.76707292881
"ZNF641","Retroposon","SVA","SVA_C",12.4217760349
"ZNF641","Retroposon","SVA","SVA_A",1.96660299916
"ZNF641","Retroposon","SVA","SVA_D",200.575442471
"ZNF641","Retroposon","SVA","SVA_F",303.627677282
"ZNF641","Retroposon","SVA","SVA_E",103.382661474
"ZKSCAN5","DNA","hAT-Charlie","MER1A",1.45282605854
"ZKSCAN5","LTR","ERVL-MaLR","MSTB1",2.36305764704
"ZKSCAN5","LTR","ERVL-MaLR","MSTB",2.70539569862
"ZKSCAN5","LTR","ERV1","HERVIP10FH-int",7.66204282566
"ZKSCAN5","Retroposon","SVA","SVA_B",4.02545736032
"ZKSCAN5","Retroposon","SVA","SVA_C",2.08552954921
"ZKSCAN5","Retroposon","SVA","SVA_A",12.5326785708
"ZKSCAN5","Retroposon","SVA","SVA_D",38.5854610352
"ZKSCAN5","Retroposon","SVA","SVA_F",73.7164111972
"ZKSCAN5","Retroposon","SVA","SVA_E",30.55741852
"ZKSCAN5","LTR","ERVK","LTR14B",4.47738028604
"ZKSCAN5","LINE","L2","L2a",3.06163573208
"ZNF558","LINE","L1","L1MB4",2.58437625604
"ZNF558","LINE","L1","L1M4c",6.67294797708
"ZNF558","LINE","L1","L1MDa",2.83094786736
"ZNF558","LINE","L1","L1MCc",2.35824125262
"ZNF558","LINE","L1","L1MEf",8.17608061577
"ZNF558","LINE","L1","L1MEg",25.0494653332
"ZNF558","LINE","L1","L1MCa",3.80722057018
"ZNF558","LINE","L1","L1PA11",1.97982774471
"ZNF558","LINE","L1","L1PA14",2.12822279686
"ZNF558","LINE","L1","L1PREC2",1.38249143915
"ZNF558","LINE","L1","L1M4",10.5145299539
"ZNF558","LINE","L1","L1MEd",4.13911649776
"ZNF558","LTR","ERV1","LTR10B",1.65859228083
"ZNF558","LTR","ERV1","LTR12C",12.5771516267
"ZNF558","LTR","Gypsy","MamGypLTR3",3.26331140102
"ZNF558","LTR","ERVL-MaLR","THE1D-int",5.00881955884
"ZNF558","LTR","ERV1","MER4E1",23.0202790709
"ZNF558","LTR","ERVL-MaLR","MLT1C2",4.8931038004
"ZNF558","Retroposon","SVA","SVA_C",3.77231491657
"ZNF558","Retroposon","SVA","SVA_A",1.31630718876
"ZNF558","Retroposon","SVA","SVA_D",56.0485164817
"ZNF558","Retroposon","SVA","SVA_F",134.191644583
"ZNF558","Retroposon","SVA","SVA_E",29.8090993211
"ZNF202","LTR","ERV1","LTR12E",10.8294465238
"ZNF202","LTR","ERV1","HERVIP10FH-int",2.24466917622
"ZNF202","Retroposon","SVA","SVA_D",11.5985353911
"ZNF202","Retroposon","SVA","SVA_F",56.1149488347
"ZNF202","Retroposon","SVA","SVA_E",12.6907519466
"ZNF334","SINE","Alu","AluYa5",1.96778714696
"ZNF334","SINE","Alu","AluYb8",5.29246229061
"ZNF334","SINE","Alu","AluSg4",1.96613567073
"ZNF334","SINE","Alu","FRAM",1.54840673169
"ZNF334","LTR","ERVK","LTR13",1.48759717905
"ZNF334","LTR","ERVL","LTR41B",1.45584288313
"ZNF334","Retroposon","SVA","SVA_B",1.30186718218
"ZNF334","Retroposon","SVA","SVA_D",11.6774998885
"ZNF334","Retroposon","SVA","SVA_F",20.6686821131
"ZNF334","Retroposon","SVA","SVA_E",16.5358608225
"ZNF334","LTR","ERVL","ERVL-B4-int",2.69437709467
"ZNF334","LTR","ERVL","ERVL-E-int",4.02515713002
"ZNF28","LTR","ERVL","MER21C",3.83616602947
"ZNF28","LTR","ERVL-MaLR","THE1C",4.79828201901
"ZNF28","LTR","ERVL-MaLR","THE1D",14.0305500108
"ZNF28","LTR","ERVL-MaLR","MSTA",33.8153380057
"ZNF28","LTR","ERVL-MaLR","THE1A",6.15763183362
"ZNF28","LTR","ERVL-MaLR","THE1B",19.6887711617
"ZNF28","LTR","ERV1","LTR39",2.61349594644
"ZNF28","LINE","L1","L1PA12",3.5930420298
"ZNF28","LTR","ERV1","LTR1F1",1.53024405875
"ZNF28","LTR","ERV1","MER61A",2.20033122321
"ZNF28","LTR","ERV1","LTR27B",3.1999088782
"ZNF28","LTR","ERV1","LTR28",17.2310097063
"ZNF28","LTR","ERV1","LTR28B",21.2046368703
"ZNF28","LTR","ERV1","LTR28C",2.01163182158
"ZNF28","LTR","ERV1","MER52A",5.46940290528
"ZNF28","LTR","ERV1","MER52D",1.36973611496
"ZNF28","LTR","ERV1","LTR1D",8.73802587311
"ZNF28","LTR","ERV1","LTR1D1",1.68987109132
"ZNF28","LTR","ERVL-MaLR","THE1C-int",3.23071249029
"ZNF28","LTR","ERVL-MaLR","THE1D-int",1.54838936864
"ZNF28","LTR","ERVL-MaLR","THE1A-int",3.59629875627
"ZNF28","LTR","ERVL-MaLR","THE1B-int",10.9730619961
"ZNF28","LTR","ERV1","HERV9-int",2.79699308069
"ZNF28","LTR","ERVL","LTR41",1.47397074775
"ZNF28","Retroposon","SVA","SVA_B",21.9610704689
"ZNF28","Retroposon","SVA","SVA_C",24.3356313404
"ZNF28","Retroposon","SVA","SVA_A",66.9607824463
"ZNF28","Retroposon","SVA","SVA_D",233.599923148
"ZNF28","Retroposon","SVA","SVA_F",109.4886347
"ZNF28","Retroposon","SVA","SVA_E",3.47243652611
"ZNF28","LTR","ERVK","MER9a3",20.0772855832
"ZNF28","LTR","ERVK","HERVK3-int",23.8645029419
"ZNF28","LTR","ERVK","LTR14",57.594702343
"ZNF28","LTR","ERVK","HERVK9-int",45.7249104629
"ZNF28","LTR","ERVK","HERVK22-int",24.8786027448
"ZNF28","LTR","ERV1","LTR17",3.62541993834
"ZNF28","LTR","ERVK","LTR14A",6.68596497968
"ZNF28","LTR","ERVK","LTR5_Hs",1.41608853336
"ZNF28","LTR","ERVK","HERVK14-int",3.68294279211
"ZNF611","Retroposon","SVA","SVA_B",319.942227513
"ZNF611","Retroposon","SVA","SVA_C",319.942227513
"ZNF611","LTR","ERVK","MER11D",319.942227513
"ZNF611","Retroposon","SVA","SVA_A",319.942227513
"ZNF611","Retroposon","SVA","SVA_D",319.942227513
"ZNF611","Retroposon","SVA","SVA_F",319.942227513
"ZNF611","Retroposon","SVA","SVA_E",199.109396865
"ZNF611","LTR","ERVK","MER11B",3.73978180503
"ZNF611","LTR","ERVK","MER11A",181.555995609
"ZNF730","LTR","ERVL-MaLR","MLT1A0",3.37247164808
"ZNF730","LTR","Gypsy","MamGypLTR3a",2.83973198603
"ZNF730","LTR","ERV1","HUERS-P3-int",1.67948072166
"ZNF730","LTR","ERV1","HUERS-P3b-int",3.07757635945
"ZNF730","Retroposon","SVA","SVA_D",26.5271825086
"ZNF730","Retroposon","SVA","SVA_F",41.3986480546
"ZNF730","Retroposon","SVA","SVA_E",6.21828158109
"ZNF730","LTR","ERV1","PABL_A",268.099085698
"ZNF605","LTR","ERV1","MER57-int",1.53556178592
"ZNF605","LTR","ERV1","LTR26",1.68437982901
"ZNF605","LTR","ERV1","LTR12C",54.3236322272
"ZNF605","LINE","L1","L1MC5",37.6444019234
"ZNF605","LINE","L1","L1MC5a",62.2996030239
"ZNF605","LINE","L1","L1MC4a",93.2191244386
"ZNF605","LINE","L1","L1MC4",170.742275089
"ZNF605","LINE","L1","L1MC3",90.3035050575
"ZNF605","LTR","ERV1","LTR12E",23.0236725241
"ZNF605","LTR","Gypsy","MamGypLTR3",1.87696522852
"ZNF605","Retroposon","SVA","SVA_C",1.37421046131
"ZNF605","Retroposon","SVA","SVA_A",2.09920244026
"ZNF605","Retroposon","SVA","SVA_D",57.1064052114
"ZNF605","Retroposon","SVA","SVA_F",66.3294215284
"ZNF605","Retroposon","SVA","SVA_E",22.9872522957
"ZNF605","LTR","ERVK","LTR14B",3.36707496389
"HKR1","SINE","Alu","FRAM",2.14988735758
"HKR1","LINE","L1","L1MC4a",14.8122200558
"HKR1","LINE","L1","L1MC4",65.6182170146
"HKR1","Retroposon","SVA","SVA_E",1.39704490471
"ZNF615","LTR","ERVL-MaLR","MLT1F",1.45458755454
"ZNF615","LTR","ERVL","MER68",1.87659030916
"ZNF615","LINE","L1","L1MC3",63.5870739297
"ZNF169","LTR","ERVL","MER54A",1.63959135871
"ZNF169","LTR","ERVL-MaLR","MLT1A",1.90648115631
"ZNF169","LTR","ERV1","MER89",3.13977609154
"ZNF169","LTR","ERV1","LTR10B",1.63648451588
"ZNF169","LTR","ERV1","MER31B",29.5083350318
"ZNF169","LTR","ERV1","HERV9NC-int",1.37074785432
"ZNF169","LTR","ERV1","HERV17-int",3.6044239309
"ZNF169","LTR","ERV1","HERVIP10FH-int",4.01189581717
"ZNF169","LTR","ERV1","Harlequin-int",2.92027930125
"ZNF169","Retroposon","SVA","SVA_B",2.17651618543
"ZNF169","Retroposon","SVA","SVA_A",2.20848029675
"ZNF169","Retroposon","SVA","SVA_F",1.84113178424
"ZNF430","LTR","ERVL-MaLR","THE1C",19.3133168504
"ZNF430","LTR","ERVL-MaLR","THE1D",43.8434009871
"ZNF430","LTR","ERVL-MaLR","THE1A",8.49376959102
"ZNF430","LTR","ERVL-MaLR","THE1B",319.942227513
"PRDM9","LTR","ERVL-MaLR","THE1D",5.2586658811
"PRDM9","LTR","ERVL-MaLR","MSTA",1.53116155005
"PRDM9","LTR","ERVL-MaLR","THE1A",19.6360369645
"PRDM9","LTR","ERVL-MaLR","THE1B",37.0126201244
"PRDM9","LINE","L1","L1PBa1",1.69575378675
"PRDM9","LTR","ERV1","MER52-int",1.83218161604
"PRDM9","Retroposon","SVA","SVA_D",6.56955453601
"PRDM9","Retroposon","SVA","SVA_F",4.81383664317
"PRDM9","Retroposon","SVA","SVA_E",7.98635315869
"ZNF100","LTR","ERVL-MaLR","THE1C",7.36283790474
"ZNF100","LTR","ERVL-MaLR","THE1D",26.678861657
"ZNF100","LTR","ERVL-MaLR","THE1A",319.942227513
"ZNF100","LTR","ERVL-MaLR","THE1B",107.57784648
"ZNF100","LTR","ERVL","MER74B",4.00720419029
"ZNF100","LTR","ERVL","LTR18A",1.33082845534
"ZNF100","LTR","ERVL-MaLR","THE1C-int",1.59897212451
"ZNF766","LTR","ERV1","MER57E1",2.69384425499
"ZNF766","LTR","ERV1","MER49",2.04891260451
"ZNF766","LTR","ERVL-MaLR","THE1C",37.6760662628
"ZNF766","LTR","ERVL-MaLR","THE1D",93.9654021257
"ZNF766","LTR","ERVL-MaLR","MSTB1",319.942227513
"ZNF766","LTR","ERV1","MER4CL34",122.800435798
"ZNF766","LTR","ERV1","MER4D",35.203204676
"ZNF766","LTR","ERV1","LTR19A",21.575217283
"ZNF766","LTR","ERVL-MaLR","MSTB",319.942227513
"ZNF766","LTR","ERVL-MaLR","MSTB2",140.772415638
"ZNF766","LTR","ERVL-MaLR","MSTA1",36.4541003929
"ZNF766","LTR","ERVL-MaLR","MSTA",319.942227513
"ZNF766","LTR","ERV1","LTR26C",20.709717598
"ZNF766","LTR","ERVL-MaLR","THE1A",228.867767214
"ZNF766","LTR","ERVL-MaLR","THE1B",250.45845651
"ZNF766","LTR","ERV1","LTR31",1.37158399265
"ZNF766","LTR","ERVL-MaLR","MSTD",4.32850677501
"ZNF766","LTR","ERV1","HERVP71A-int",3.34971766824
"ZNF766","LINE","L1","L1MDa",2.32233008034
"ZNF766","LINE","L1","L1P4",2.6012749852
"ZNF766","LINE","L1","L1MB8",3.78523504258
"ZNF766","LINE","L1","L1MB7",2.8041289267
"ZNF766","DNA","TcMar-Tigger","Tigger1",7.73126989721
"ZNF766","LTR","ERV1","LOR1a",4.96913360226
"ZNF766","LTR","ERV1","MER4-int",1.58201167633
"ZNF766","LTR","ERV1","HUERS-P3b-int",2.28004901321
"ZNF766","LTR","ERV1","HERVIP10B3-int",6.44132464423
"ZNF766","LTR","ERV1","MER4E1",3.28055078364
"ZNF766","DNA","hAT-Charlie","MER20",3.42880670978
"ZNF776","LTR","ERVL-MaLR","MSTB1",3.11758134055
"ZNF776","LTR","ERVL-MaLR","MSTB",111.416048716
"ZNF776","LTR","ERVL-MaLR","MSTA",125.203605955
"ZNF267","LTR","ERVL-MaLR","THE1C",319.942227513
"ZNF267","LTR","ERVL-MaLR","THE1D",209.776720354
"ZNF267","LTR","ERVL-MaLR","MSTA",186.160780695
"ZNF484","LINE","L1","L1MB8",1.83964695699
"ZNF484","LINE","L1","L1MB5",2.72535767779
"ZNF484","LINE","L1","L1MC5",131.303420802
"ZNF484","LINE","L1","L1MC5a",87.704386877
"ZNF519","SINE","Alu","AluYj4",1.39050971426
"ZNF519","SINE","Alu","AluYc",1.52803569775
"ZNF519","SINE","Alu","Alu",2.12502548305
"ZNF519","SINE","Alu","AluSx",28.4758361119
"ZNF519","SINE","Alu","AluSx4",3.56912766093
"ZNF519","SINE","Alu","AluSg",19.7265733085
"ZNF519","SINE","Alu","AluSx1",34.0130568422
"ZNF519","SINE","Alu","AluSg7",7.72608281043
"ZNF519","SINE","Alu","AluY",4.98630613078
"ZNF519","SINE","Alu","AluSx3",14.1019847368
"ZNF519","SINE","Alu","AluSq2",13.5176078771
"ZNF519","SINE","Alu","AluSg4",7.75492986416
"ZNF519","SINE","Alu","AluSc8",10.6607900965
"ZNF519","SINE","Alu","AluSc",8.57268653665
"ZNF519","SINE","Alu","AluSz",16.371460974
"ZNF519","SINE","Alu","AluSp",26.4874129177
"ZNF519","SINE","Alu","AluSq",3.83480551531
"ZNF519","SINE","Alu","AluSz6",9.65915860216
"ZNF519","LTR","ERV1","LTR28B",1.49637659201
"ZNF519","LTR","ERV1","LTR28C",1.6486005809
"ZNF519","LTR","ERV1","LTR2752",6.14682212485
"ZNF519","LTR","ERV1","MER52A",319.942227513
"ZNF519","LTR","ERV1","MER52C",308.447285147
"ZNF519","LTR","ERV1","MER52D",153.955968835
"ZNF519","LTR","ERV1","LTR12E",8.17928274909
"ZNF519","LTR","ERV1","MER66B",2.9955808729
"ZNF519","Retroposon","SVA","SVA_B",2.52944456622
"ZNF519","Retroposon","SVA","SVA_C",4.65337677107
"ZNF519","Retroposon","SVA","SVA_A",4.4550682361
"ZNF519","Retroposon","SVA","SVA_F",9.82392243369
"ZNF519","LTR","ERVK","HERVK-int",1.42049084352
"ZNF273","SINE","Alu","AluYa5",2.14624947156
"ZNF273","LTR","ERVL","MLT2B4",2.26533530349
"ZNF273","LTR","ERV1","LTR2752",39.3587732821
"ZNF273","LTR","ERV1","LTR27E",32.1992303172
"ZNF273","LTR","ERV1","MER52A",319.942227513
"ZNF273","LTR","ERV1","MER52C",319.942227513
"ZNF273","LTR","ERV1","MER52D",146.878027679
"ZNF273","LTR","ERV1","LTR1A2",1.63000779958
"ZNF273","LTR","ERVL","LTR55",1.33773608229
"ZNF273","LTR","ERV1","LTR12E",14.2544888106
"ZNF273","LTR","ERV1","MER52-int",3.11450971065
"ZNF273","LTR","ERV1","LTR17",3.44896522187
"ZNF680","LTR","ERV1","MER57E1",1.33291361828
"ZNF680","LTR","ERV1","MER4CL34",3.289928845
"ZNF680","LTR","ERV1","HERVP71A-int",2.94552069174
"ZNF680","LINE","L1","HAL1M8",2.06008173195
"ZNF680","LTR","ERV1","LTR10B",1.62928511763
"ZNF680","LTR","ERV1","LTR10B2",1.45941814049
"ZNF680","LTR","ERV1","LTR10A",5.72090459785
"ZNF680","LTR","ERV1","LTR10G",4.34189644116
"ZNF680","LTR","ERV1","LTR10E",3.42463415868
"ZNF680","LTR","ERV1","LTR19C",5.07670749915
"ZNF680","LTR","ERV1","LTR9A1",4.91236098679
"ZNF680","LTR","ERV1","LTR9D",11.375439542
"ZNF680","LTR","ERV1","MER61D",222.134077407
"ZNF680","LTR","ERV1","LTR77",110.635798437
"ZNF680","LTR","ERV1","MER39B",93.6261503562
"ZNF680","LTR","ERV1","LTR1F1",40.9465756393
"ZNF680","LTR","ERV1","LTR1F",28.6137393195
"ZNF680","LTR","ERV1","MER61C",88.6650346978
"ZNF680","LTR","ERV1","LTR9",80.3420894033
"ZNF680","LTR","ERV1","LTR1F2",20.6534984795
"ZNF680","LTR","ERV1","LTR1E",62.6567064214
"ZNF680","LTR","ERV1","LTR1C",21.1736637121
"ZNF680","LTR","ERV1","LTR27",319.942227513
"ZNF680","LTR","ERVL","MER21A",25.7154712844
"ZNF680","LTR","ERV1","MER61F",88.6055191315
"ZNF680","LTR","ERV1","LTR25",90.5458612711
"ZNF680","LTR","ERV1","MER61A",113.200153257
"ZNF680","LTR","ERV1","MER39",59.929472743
"ZNF680","LTR","ERV1","LTR27B",128.006404049
"ZNF680","LTR","ERV1","LTR27D",214.529954799
"ZNF680","LTR","ERV1","LTR28",87.0613357092
"ZNF680","LTR","ERV1","LTR28B",175.47385329
"ZNF680","LTR","ERV1","LTR28C",208.057438847
"ZNF680","LTR","ERV1","LTR27C",137.622394014
"ZNF680","LTR","ERV1","LTR2752",149.416182552
"ZNF680","LTR","ERV1","LTR27E",184.299559775
"ZNF680","LTR","ERV1","MER52A",319.942227513
"ZNF680","LTR","ERV1","MER52C",160.598991717
"ZNF680","LTR","ERV1","MER52D",196.410727706
"ZNF680","LTR","ERV1","LTR1D",7.05021799169
"ZNF680","LTR","ERV1","LTR1D1",9.33157903926
"ZNF680","LTR","ERV1","MER61E",95.8282175346
"ZNF680","LTR","ERV1","LTR71B",8.25209818118
"ZNF680","LTR","ERV1","MER31B",4.41095424224
"ZNF680","LTR","ERV1","MER4A",4.54780881853
"ZNF680","LTR","ERVK","LTR13_",12.5200600178
"ZNF680","LTR","ERVK","LTR13",52.040477424
"ZNF680","LTR","ERV1","HERV9-int",2.6801395151
"ZNF680","LTR","ERV1","MER66C",3.70000239339
"ZNF680","LTR","ERVL","LTR41",2.17640864439
